OrderID,OrderDateTime,CustomerID,ChannelID,StoreID,PromotionID,CouponCode,PaymentType
O000370,2025-11-08 20:25:00,C003471,STORE,S037,PR008,,BNPL
O000371,2025-11-01 14:14:00,C019783,WEB,,PR052,BF25,PayPal
O000372,2025-12-04 02:08:00,C023841,STORE,S018,,BF25,Card
O000373,2025-11-12 08:26:00,C023412,WEB,,PR019,CM20,Card
O000374,2026-01-05 21:54:00,C007950,MKT,,PR017,SAVE10,Card
O000375,2025-11-26 17:51:00,C004772,WEB,,PR018,SAVE10,PayPal
O000376,2025-12-24 23:40:00,C017413,MKT,,PR019,SAVE10,Cash
O000377,2025-12-13 03:15:00,C023274,WEB,,PR060,,PayPal
O000378,2025-11-28 09:03:00,C022250,MKT,,PR041,HOLIDAY15,PayPal
O000379,2025-12-07 23:18:00,C004433,WEB,,PR024,,Card
O000380,2025-12-22 08:57:00,C008769,WEB,,PR031,CM20,Card
O000381,2025-11-20 03:43:00,C009474,WEB,,PR028,,Card
O000382,2025-11-12 06:26:00,C014106,WEB,,,BF25,Card
O000383,2025-12-20 13:43:00,C011301,WEB,,PR049,CM20,Card
O000384,2025-11-13 06:29:00,C008432,WEB,,PR057,CM20,PayPal
O000385,2025-11-07 04:04:00,C011017,WEB,,PR056,,Card
O000386,2025-11-28 22:59:00,C020928,WEB,,PR039,BF25,Card
O000387,2025-11-26 16:18:00,C019006,MKT,,PR045,,Card
O000388,2025-11-17 10:19:00,C013080,WEB,,PR040,BF25,Card
O000389,2025-11-26 18:08:00,C011493,STORE,S053,PR060,BF25,Cash
O000390,2025-12-04 01:12:00,C021711,STORE,S038,PR036,CM20,Card
O000391,2025-12-01 03:24:00,C006350,STORE,S022,PR001,BF25,Card
O000392,2025-12-23 00:53:00,C017277,STORE,S007,PR042,,PayPal
O000393,2025-12-22 15:13:00,C016268,WEB,,PR012,SAVE10,BNPL
O000394,2025-12-31 14:50:00,C017903,WEB,,PR029,,Card
O000395,2025-12-23 20:20:00,C006544,STORE,S024,PR009,SAVE10,Card
O000396,2025-12-01 14:25:00,C008950,WEB,,PR050,SAVE10,Card
O000397,2025-12-01 16:47:00,C018690,WEB,,,,Card
O000398,2025-11-24 17:28:00,C011539,WEB,,PR022,,Cash
O000399,2025-12-23 14:28:00,C015428,STORE,S058,PR017,CM20,Card
O000400,2025-11-28 23:03:00,C023762,WEB,,PR006,HOLIDAY15,Card
O000401,2025-11-19 19:55:00,C024665,WEB,,PR049,,Card
O000402,2025-11-06 07:39:00,C021782,WEB,,PR003,SAVE10,Card
O000403,2025-11-18 23:41:00,C018902,WEB,,PR041,,Card
O000404,2025-11-13 04:13:00,C012092,STORE,S019,PR032,BF25,Card
O000405,2025-12-23 13:59:00,C008535,WEB,,PR011,BF25,Card
O000406,2025-11-05 14:11:00,C017102,MKT,,PR040,CM20,Card
O000407,2025-12-01 03:58:00,C022956,STORE,S035,PR048,CM20,Cash
O000408,2025-12-29 12:32:00,C021371,WEB,,PR046,HOLIDAY15,Card
O000409,2025-11-30 00:45:00,C017590,WEB,,PR037,,Card
O000410,2025-12-13 18:32:00,C007023,WEB,,PR022,,BNPL
O000411,2025-11-25 04:55:00,C007747,WEB,,PR042,,Card
O000412,2025-11-23 11:37:00,C001101,WEB,,PR043,,Cash
O000413,2025-11-28 09:28:00,C018632,MKT,,PR008,SAVE10,Card
O000414,2025-12-23 11:59:00,C000449,STORE,S020,PR049,,Cash
O000415,2025-11-26 12:04:00,C010347,WEB,,PR030,BF25,PayPal
O000416,2025-12-04 16:59:00,C010937,WEB,,PR008,,Cash
O000417,2025-12-27 01:20:00,C005596,MKT,,,,PayPal
O000418,2025-11-25 09:28:00,C009821,STORE,S058,PR024,CM20,PayPal
O000419,2025-11-08 20:33:00,C000959,WEB,,PR030,HOLIDAY15,Card
O000420,2025-12-09 11:17:00,C024478,MKT,,,CM20,BNPL
O000421,2025-11-22 19:42:00,C005824,WEB,,PR041,SAVE10,Cash
O000422,2025-12-09 08:05:00,C005755,MKT,,PR019,SAVE10,Card
O000423,2025-12-31 08:46:00,C008413,MKT,,PR015,,Card
O000424,2025-12-01 04:55:00,C006031,STORE,S050,PR001,,BNPL
O000425,2025-11-15 05:20:00,C020694,STORE,S030,PR047,,Card
O000426,2025-11-16 10:01:00,C017414,WEB,,PR035,CM20,PayPal
O000427,2025-11-24 06:04:00,C012434,WEB,,PR033,HOLIDAY15,PayPal
O000428,2025-12-05 10:33:00,C003384,WEB,,PR021,,Card
O000429,2025-11-15 16:30:00,C000594,WEB,,PR036,HOLIDAY15,Card
O000430,2025-11-26 10:37:00,C015669,STORE,S036,PR045,,PayPal
O000431,2025-12-22 15:02:00,C006346,STORE,S014,PR046,,Card
O000432,2025-12-01 15:33:00,C001666,MKT,,PR039,,Card
O000433,2025-11-28 10:33:00,C021829,WEB,,PR052,CM20,BNPL
O000434,2025-11-29 08:23:00,C020092,WEB,,PR020,,Card
O000435,2025-12-10 12:23:00,C017516,STORE,S017,PR049,HOLIDAY15,PayPal
O000436,2025-12-23 08:19:00,C010085,WEB,,PR046,,Cash
O000437,2025-11-28 23:16:00,C003798,WEB,,PR003,,BNPL
O000438,2025-11-07 04:29:00,C000527,WEB,,PR048,,Card
O000439,2025-12-10 00:07:00,C006708,STORE,S010,PR026,,PayPal
O000440,2025-12-21 17:26:00,C012936,WEB,,PR016,CM20,BNPL
O000441,2025-12-01 11:10:00,C005107,WEB,,PR038,,PayPal
O000442,2025-12-29 00:18:00,C005777,WEB,,PR052,CM20,Card
O000443,2025-12-24 13:46:00,C018557,WEB,,,,Card
O000444,2025-11-28 11:11:00,C014258,WEB,,PR048,CM20,Card
O000445,2025-11-28 11:06:00,C008645,WEB,,PR020,,Card
O000446,2025-12-04 20:44:00,C023753,WEB,,PR031,,Card
O000447,2025-11-30 03:09:00,C011278,WEB,,PR049,,Card
O000448,2025-11-30 06:50:00,C006427,WEB,,PR036,,Card
O000449,2025-12-24 11:38:00,C001815,MKT,,PR047,SAVE10,Card
O000450,2025-11-02 17:43:00,C014707,WEB,,PR050,,BNPL
O000451,2025-11-25 06:33:00,C010887,STORE,S007,,,Card
O000452,2025-12-28 05:15:00,C019572,WEB,,PR048,,Card
O000453,2025-11-10 05:09:00,C001473,WEB,,PR024,,Card
O000454,2025-12-22 18:11:00,C017237,WEB,,PR027,BF25,BNPL
O000455,2025-12-22 20:10:00,C019705,STORE,S040,PR041,,PayPal
O000456,2025-11-25 07:51:00,C004543,STORE,S051,PR012,SAVE10,Card
O000457,2025-12-26 23:21:00,C003529,WEB,,PR014,BF25,Card
O000458,2025-11-16 03:44:00,C011193,WEB,,PR037,BF25,Card
O000459,2025-12-23 19:46:00,C016292,MKT,,PR056,CM20,Card
O000460,2025-11-02 14:11:00,C023852,WEB,,,HOLIDAY15,Card
O000461,2025-11-24 00:51:00,C023014,STORE,S008,PR004,BF25,Card
O000462,2025-12-06 07:45:00,C009063,WEB,,PR028,,Card
O000463,2025-11-28 20:20:00,C004968,MKT,,PR001,CM20,Card
O000464,2025-11-05 20:55:00,C014986,WEB,,PR028,BF25,BNPL
O000465,2025-12-01 08:00:00,C005256,WEB,,PR024,,Card
O000466,2025-11-25 23:20:00,C003824,STORE,S046,PR036,BF25,Card
O000467,2025-12-22 02:54:00,C005620,WEB,,PR034,,Card
O000468,2025-12-23 06:33:00,C009713,WEB,,PR021,BF25,Card
O000469,2025-11-26 18:27:00,C002250,WEB,,PR023,,Card
O000470,2025-11-12 20:06:00,C015890,WEB,,PR008,,Card
O000471,2025-12-16 18:30:00,C009837,MKT,,PR029,HOLIDAY15,Card
O000472,2025-12-11 00:12:00,C008610,WEB,,PR007,HOLIDAY15,BNPL
O000473,2025-12-23 14:27:00,C011992,STORE,S051,PR005,CM20,Card
O000474,2025-12-01 18:22:00,C005066,WEB,,PR047,CM20,Card
O000475,2025-11-28 02:18:00,C017675,STORE,S054,PR025,,BNPL
O000476,2025-11-28 13:38:00,C001524,WEB,,PR036,SAVE10,BNPL
O000477,2025-11-29 21:15:00,C015679,STORE,S032,PR052,SAVE10,Card
O000478,2025-11-29 04:13:00,C017717,WEB,,PR047,HOLIDAY15,Card
O000479,2025-11-30 10:58:00,C023638,STORE,S016,PR057,,Card
O000480,2025-11-24 17:54:00,C006725,WEB,,PR052,CM20,Card
O000481,2025-12-14 11:03:00,C022878,STORE,S022,PR016,SAVE10,Card
O000482,2026-01-02 11:31:00,C007598,MKT,,PR009,,Card
O000483,2025-12-30 23:36:00,C021026,WEB,,PR028,BF25,Card
O000484,2025-12-15 21:48:00,C008672,WEB,,PR006,BF25,Card
O000485,2025-12-25 13:09:00,C001109,WEB,,PR006,CM20,BNPL
O000486,2025-11-26 05:09:00,C013531,WEB,,PR030,,PayPal
O000487,2025-12-08 11:52:00,C013415,STORE,S035,PR003,,Card
O000488,2025-12-01 09:54:00,C008782,MKT,,PR016,,Card
O000489,2025-11-28 01:52:00,C022604,WEB,,,,PayPal
O000490,2025-12-03 18:30:00,C021396,WEB,,PR012,HOLIDAY15,Card
O000491,2025-11-24 16:38:00,C013053,WEB,,PR040,,BNPL
O000492,2026-01-01 19:45:00,C003675,STORE,S010,PR055,BF25,PayPal
O000493,2025-12-01 07:54:00,C003572,STORE,S059,PR025,,Card
O000494,2025-12-09 14:45:00,C021150,WEB,,PR060,,PayPal
O000495,2025-11-05 22:47:00,C018885,STORE,S048,PR007,SAVE10,Card
O000496,2025-12-07 02:09:00,C011159,WEB,,PR039,BF25,Card
O000497,2025-12-16 02:47:00,C005629,WEB,,PR034,,BNPL
O000498,2025-12-22 16:32:00,C010379,WEB,,PR022,,Card
O000499,2025-11-24 06:15:00,C014426,WEB,,PR004,HOLIDAY15,Card
O000500,2025-11-30 22:17:00,C003985,STORE,S038,PR002,,Card
O000501,2025-11-19 05:01:00,C020118,WEB,,PR039,BF25,Card
O000502,2026-01-03 19:31:00,C019469,STORE,S007,PR058,CM20,Card
O000503,2025-11-15 05:33:00,C021627,WEB,,PR040,BF25,Card
O000504,2025-11-07 06:25:00,C022402,MKT,,PR030,HOLIDAY15,Card
O000505,2025-11-28 06:59:00,C021192,STORE,S025,PR038,CM20,Card
O000506,2025-12-28 13:02:00,C020141,WEB,,PR038,BF25,Card
O000507,2025-12-21 04:47:00,C019799,STORE,S011,,CM20,Card
O000508,2025-12-27 12:48:00,C001428,WEB,,PR018,HOLIDAY15,Card
O000509,2025-11-26 18:15:00,C018994,WEB,,PR015,BF25,Card
O000510,2025-12-01 04:15:00,C020228,WEB,,PR013,HOLIDAY15,Card
O000511,2025-11-24 19:22:00,C011817,WEB,,PR056,BF25,Card
O000512,2025-12-13 16:00:00,C009339,WEB,,PR013,BF25,PayPal
O000513,2025-11-28 09:54:00,C018614,MKT,,PR036,BF25,BNPL
O000514,2025-11-03 11:52:00,C003523,WEB,,PR029,SAVE10,Card
O000515,2025-11-09 21:48:00,C013650,WEB,,PR047,CM20,Card
O000516,2025-11-28 09:49:00,C012262,WEB,,PR011,SAVE10,Card
O000517,2025-12-25 05:22:00,C006041,STORE,S029,PR024,SAVE10,Card
O000518,2026-01-04 10:17:00,C003509,STORE,S003,PR048,,Card
O000519,2025-12-01 17:28:00,C012907,WEB,,PR036,HOLIDAY15,PayPal
O000520,2025-12-31 15:15:00,C015439,WEB,,PR014,,BNPL
O000521,2025-11-28 12:14:00,C008405,WEB,,PR034,BF25,Card
O000522,2025-11-28 04:44:00,C006985,WEB,,PR017,BF25,Cash
O000523,2025-12-01 02:45:00,C010074,WEB,,,BF25,Card
O000524,2026-01-01 05:07:00,C013132,WEB,,PR039,BF25,Card
O000525,2025-12-01 09:32:00,C012258,WEB,,PR027,,Card
O000526,2025-12-24 10:42:00,C020888,WEB,,PR057,SAVE10,Card
O000527,2025-12-01 18:51:00,C008128,WEB,,PR016,CM20,Cash
O000528,2025-12-01 10:50:00,C007541,STORE,S004,,,PayPal
O000529,2025-11-07 19:07:00,C003396,WEB,,PR038,CM20,Card
O000530,2025-11-25 08:39:00,C017572,WEB,,PR049,BF25,Card
O000531,2025-11-28 21:22:00,C016974,STORE,S041,,BF25,Cash
O000532,2025-12-14 16:45:00,C020324,STORE,S027,,SAVE10,Card
O000533,2025-12-30 13:58:00,C024234,WEB,,,BF25,PayPal
O000534,2025-12-07 01:35:00,C010003,MKT,,PR043,,Cash
O000535,2025-11-26 19:25:00,C003254,WEB,,PR017,BF25,PayPal
O000536,2025-12-01 22:18:00,C010245,WEB,,PR033,,Card
O000537,2025-12-24 13:48:00,C023237,WEB,,PR042,,PayPal
O000538,2025-12-11 05:40:00,C001237,WEB,,PR035,,PayPal
O000539,2025-11-08 22:13:00,C010643,STORE,S026,PR048,SAVE10,Card
O000540,2025-12-31 04:56:00,C003626,WEB,,PR036,,Card
O000541,2025-12-27 05:39:00,C010160,WEB,,PR041,,BNPL
O000542,2025-11-28 06:15:00,C005894,STORE,S002,PR034,,Card
O000543,2025-12-22 00:34:00,C004213,WEB,,PR050,SAVE10,PayPal
O000544,2025-12-22 11:29:00,C001151,MKT,,PR020,,Card
O000545,2025-12-25 22:31:00,C002412,MKT,,,HOLIDAY15,Card
O000546,2025-12-23 08:15:00,C021542,WEB,,PR012,,Card
O000547,2025-12-16 06:54:00,C010026,STORE,S011,PR010,SAVE10,Card
O000548,2025-11-28 09:06:00,C011852,WEB,,PR039,SAVE10,Card
O000549,2025-12-30 19:18:00,C010815,WEB,,PR007,,PayPal
O000550,2025-11-29 03:58:00,C020315,STORE,S052,PR026,SAVE10,Card
O000551,2025-11-02 03:40:00,C006412,WEB,,PR013,SAVE10,Card
O000552,2025-11-15 16:14:00,C010149,MKT,,PR033,,Card
O000553,2025-12-23 19:28:00,C004043,STORE,S015,PR037,CM20,Card
O000554,2025-12-01 20:11:00,C018294,WEB,,PR019,CM20,Card
O000555,2025-12-11 14:14:00,C003368,WEB,,,HOLIDAY15,Cash
O000556,2025-11-28 02:42:00,C021859,STORE,S044,PR020,,Card
O000557,2025-11-26 21:39:00,C023848,WEB,,PR014,,Card
O000558,2025-11-11 02:34:00,C021955,WEB,,PR032,,Card
O000559,2025-12-20 02:05:00,C015106,WEB,,PR044,SAVE10,Card
O000560,2025-12-22 07:51:00,C002175,MKT,,PR003,,Card
O000561,2025-12-10 21:32:00,C014695,WEB,,PR055,,Card
O000562,2025-12-20 15:07:00,C011711,WEB,,PR043,BF25,Card
O000563,2025-11-20 15:45:00,C012709,WEB,,PR051,CM20,Card
O000564,2026-01-04 17:12:00,C006687,WEB,,PR015,HOLIDAY15,Card
O000565,2025-12-19 20:51:00,C011874,WEB,,PR042,SAVE10,Card
O000566,2025-12-09 16:02:00,C019750,WEB,,PR013,HOLIDAY15,Card
O000567,2026-01-04 23:51:00,C003033,WEB,,PR038,SAVE10,Card
O000568,2025-12-01 01:43:00,C012030,STORE,S001,PR031,,Card
O000569,2025-11-10 00:10:00,C006140,WEB,,PR047,HOLIDAY15,BNPL
O000570,2025-11-25 16:35:00,C002487,WEB,,PR033,,Card
O000571,2025-12-31 09:27:00,C024397,WEB,,PR030,HOLIDAY15,Card
O000572,2025-11-19 15:55:00,C008948,WEB,,PR049,HOLIDAY15,Card
O000573,2026-01-04 12:50:00,C004726,STORE,S015,PR033,,PayPal
O000574,2025-12-01 00:42:00,C014758,WEB,,PR004,SAVE10,Card
O000575,2025-12-24 21:13:00,C012572,WEB,,PR056,CM20,PayPal
O000576,2025-12-10 02:28:00,C020170,WEB,,PR034,BF25,Card
O000577,2025-11-26 23:25:00,C015537,MKT,,PR014,BF25,Card
O000578,2025-12-31 10:06:00,C022343,STORE,S052,PR013,CM20,Card
O000579,2025-12-05 20:32:00,C020836,WEB,,PR030,HOLIDAY15,Cash
O000580,2025-12-20 06:52:00,C016148,MKT,,PR007,SAVE10,Card
O000581,2025-12-18 14:18:00,C016123,STORE,S048,PR007,,Card
O000582,2025-12-23 05:38:00,C003476,WEB,,PR010,BF25,Cash
O000583,2025-12-01 15:20:00,C014712,WEB,,PR021,BF25,PayPal
O000584,2025-11-28 00:27:00,C022115,WEB,,PR029,HOLIDAY15,Cash
O000585,2025-12-21 09:49:00,C017276,WEB,,PR036,SAVE10,Card
O000586,2025-12-01 18:04:00,C015183,MKT,,PR012,BF25,Card
O000587,2026-01-03 03:17:00,C019266,WEB,,PR012,,Card
O000588,2025-12-16 00:32:00,C010090,STORE,S004,PR023,BF25,Cash
O000589,2025-12-23 03:45:00,C003465,WEB,,PR031,HOLIDAY15,Card
O000590,2025-12-08 10:02:00,C015581,MKT,,PR055,HOLIDAY15,Card
O000591,2025-11-20 10:52:00,C006854,MKT,,PR030,CM20,PayPal
O000592,2025-11-28 16:28:00,C012079,WEB,,PR044,SAVE10,Card
O000593,2025-11-28 04:18:00,C011547,WEB,,PR037,,Card
O000594,2025-12-01 03:31:00,C000657,WEB,,,,BNPL
O000595,2025-12-01 21:33:00,C022417,STORE,S035,PR019,,Card
O000596,2025-12-30 22:49:00,C006465,MKT,,PR023,HOLIDAY15,BNPL
O000597,2025-11-06 13:47:00,C017626,MKT,,PR026,,Card
O000598,2026-01-05 13:43:00,C007010,WEB,,PR044,SAVE10,Card
O000599,2025-11-05 19:01:00,C020659,STORE,S029,PR035,CM20,Card
O000600,2025-11-19 03:41:00,C012058,WEB,,PR017,,Card
O000601,2025-12-01 16:41:00,C001958,STORE,S048,PR012,SAVE10,Card
O000602,2025-11-21 12:43:00,C019464,MKT,,PR046,,Card
O000603,2025-12-25 19:54:00,C011733,WEB,,PR042,,Card
O000604,2025-12-06 10:02:00,C021545,WEB,,,SAVE10,Card
O000605,2025-11-06 07:21:00,C012935,WEB,,PR007,,Card
O000606,2025-11-19 12:22:00,C016008,WEB,,PR038,,Card
O000607,2025-11-17 10:50:00,C002051,WEB,,PR035,,Card
O000608,2025-11-06 10:35:00,C014033,STORE,S006,PR023,BF25,PayPal
O000609,2025-11-19 22:04:00,C006241,STORE,S023,PR007,,Card
O000610,2025-12-21 18:08:00,C003632,WEB,,PR052,,Card
O000611,2025-11-28 19:58:00,C011995,WEB,,PR044,,Card
O000612,2025-11-18 05:42:00,C023370,STORE,S002,PR057,CM20,Card
O000613,2025-11-12 10:22:00,C001548,WEB,,PR039,CM20,Card
O000614,2026-01-01 02:09:00,C009110,WEB,,PR030,SAVE10,BNPL
O000615,2025-12-19 07:51:00,C002770,WEB,,PR034,,BNPL
O000616,2025-11-28 10:59:00,C007987,STORE,S051,PR004,,Card
O000617,2025-11-16 01:20:00,C014939,MKT,,PR051,,PayPal
O000618,2025-11-28 16:22:00,C021302,WEB,,,BF25,PayPal
O000619,2025-12-29 11:37:00,C006703,STORE,S025,PR044,,Card
O000620,2025-12-22 10:23:00,C016023,STORE,S032,PR037,SAVE10,PayPal
O000621,2025-11-18 12:08:00,C009695,WEB,,PR038,,Card
O000622,2025-12-08 23:51:00,C007746,STORE,S013,PR021,HOLIDAY15,Card
O000623,2025-12-21 17:38:00,C019747,STORE,S003,PR024,HOLIDAY15,Card
O000624,2025-11-28 11:31:00,C001881,WEB,,PR059,HOLIDAY15,PayPal
O000625,2025-12-28 06:55:00,C001589,WEB,,PR027,HOLIDAY15,Card
O000626,2025-11-28 06:36:00,C007120,WEB,,PR011,CM20,Card
O000627,2025-12-12 12:33:00,C015916,WEB,,PR012,,Card
O000628,2025-12-23 07:18:00,C012093,STORE,S005,PR015,SAVE10,Card
O000629,2025-12-01 22:07:00,C003109,STORE,S017,PR038,,Card
O000630,2025-11-28 16:24:00,C020573,MKT,,PR027,,PayPal
O000631,2025-12-14 02:57:00,C007592,WEB,,PR043,,Card
O000632,2025-12-22 20:17:00,C001290,WEB,,PR051,SAVE10,Card
O000633,2025-11-25 13:16:00,C022625,STORE,S030,,CM20,PayPal
O000634,2025-12-31 09:59:00,C007365,WEB,,PR001,,Card
O000635,2025-11-23 19:38:00,C008312,STORE,S036,PR040,CM20,PayPal
O000636,2025-12-20 23:17:00,C001323,STORE,S013,PR054,SAVE10,Card
O000637,2025-12-26 15:25:00,C010291,STORE,S049,,,Card
O000638,2025-12-22 00:41:00,C009170,WEB,,PR028,,Card
O000639,2025-11-04 07:03:00,C005035,WEB,,PR017,BF25,Card
O000640,2025-12-15 06:05:00,C004799,WEB,,PR034,,Card
O000641,2025-12-21 17:05:00,C001350,WEB,,PR003,,Card
O000642,2025-12-01 06:11:00,C003234,WEB,,PR024,,BNPL
O000643,2025-11-24 07:16:00,C016717,WEB,,PR043,,Card
O000644,2025-11-28 10:11:00,C013621,WEB,,PR035,BF25,Card
O000645,2025-12-22 22:27:00,C018106,STORE,S060,PR011,BF25,Card
O000646,2026-01-05 00:29:00,C013870,STORE,S030,PR056,,PayPal
O000647,2025-12-02 22:17:00,C017851,WEB,,PR033,BF25,PayPal
O000648,2025-12-20 15:39:00,C009911,STORE,S019,PR040,,Card
O000649,2025-12-13 10:43:00,C012771,MKT,,,SAVE10,BNPL
O000650,2025-12-22 00:47:00,C000567,MKT,,PR060,,Cash
O000651,2025-11-12 23:34:00,C013615,WEB,,PR015,,Card
O000652,2025-12-28 17:02:00,C019891,STORE,S014,PR008,CM20,Card
O000653,2025-11-28 07:02:00,C017757,STORE,S006,PR043,HOLIDAY15,Card
O000654,2025-12-24 11:07:00,C005333,STORE,S007,PR053,BF25,Card
O000655,2025-12-17 16:00:00,C011565,STORE,S036,PR048,HOLIDAY15,Card
O000656,2025-12-04 06:49:00,C024628,MKT,,PR050,BF25,PayPal
O000657,2025-12-01 04:09:00,C004501,MKT,,PR024,,Card
O000658,2025-11-01 06:43:00,C012010,WEB,,PR027,HOLIDAY15,BNPL
O000659,2025-12-01 13:09:00,C012422,WEB,,,CM20,Card
O000660,2025-11-16 09:56:00,C020917,WEB,,PR032,,Card
O000661,2025-12-01 01:16:00,C020130,STORE,S034,PR046,,Card
O000662,2025-12-02 22:31:00,C018379,STORE,S042,PR008,,Card
O000663,2025-12-01 04:43:00,C010293,WEB,,PR025,HOLIDAY15,Card
O000664,2025-11-09 22:02:00,C020454,WEB,,PR033,,Card
O000665,2025-11-21 11:27:00,C010882,WEB,,PR031,HOLIDAY15,Card
O000666,2025-12-22 00:45:00,C020643,STORE,S011,PR041,CM20,Card
O000667,2025-12-01 05:10:00,C012372,WEB,,PR005,SAVE10,PayPal
O000668,2025-11-26 18:21:00,C001801,STORE,S045,PR018,SAVE10,Card
O000669,2025-12-30 11:08:00,C010136,WEB,,PR052,HOLIDAY15,Card
O000670,2025-11-15 11:49:00,C003106,WEB,,PR053,,BNPL
O000671,2025-12-26 08:57:00,C015493,WEB,,PR044,,Card
O000672,2025-12-01 00:52:00,C013074,WEB,,PR043,,Card
O000673,2025-12-22 00:18:00,C012804,WEB,,PR008,BF25,Card
O000674,2025-11-28 18:20:00,C010938,WEB,,PR001,HOLIDAY15,PayPal
O000675,2025-12-11 07:39:00,C003101,WEB,,PR059,BF25,PayPal
O000676,2025-12-01 02:59:00,C001928,STORE,S035,PR006,HOLIDAY15,Card
O000677,2025-11-25 16:58:00,C006364,WEB,,PR040,,Card
O000678,2025-12-14 23:06:00,C012124,WEB,,PR022,,BNPL
O000679,2025-12-01 04:43:00,C000279,WEB,,PR023,,Card
O000680,2025-12-21 12:54:00,C009174,WEB,,PR005,HOLIDAY15,PayPal
O000681,2025-12-21 07:58:00,C016667,WEB,,PR058,BF25,Card
O000682,2025-12-14 19:45:00,C003350,STORE,S036,PR055,HOLIDAY15,Card
O000683,2025-11-28 05:20:00,C015146,STORE,S053,PR029,BF25,Card
O000684,2025-11-12 13:38:00,C014363,WEB,,PR023,HOLIDAY15,PayPal
O000685,2025-11-02 04:31:00,C015874,WEB,,PR051,SAVE10,Card
O000686,2025-11-02 00:09:00,C022520,STORE,S016,PR050,SAVE10,Card
O000687,2025-11-08 20:57:00,C024507,STORE,S017,PR008,,Card
O000688,2025-11-28 10:38:00,C011792,WEB,,PR017,,Card
O000689,2025-12-01 14:44:00,C006319,WEB,,PR036,HOLIDAY15,BNPL
O000690,2025-11-28 03:16:00,C014984,WEB,,,,Card
O000691,2025-11-23 23:26:00,C013653,STORE,S007,PR022,CM20,Card
O000692,2025-12-01 22:48:00,C005275,STORE,S027,PR024,CM20,Card
O000693,2025-12-23 12:23:00,C000581,WEB,,PR020,,Card
O000694,2025-11-28 00:56:00,C014140,WEB,,PR010,BF25,Card
O000695,2025-11-25 01:28:00,C006028,WEB,,PR024,,Card
O000696,2025-11-20 08:17:00,C019160,MKT,,PR006,,Card
O000697,2025-11-23 03:06:00,C010669,WEB,,PR003,,Card
O000698,2025-12-08 03:37:00,C005042,STORE,S011,PR049,HOLIDAY15,Card
O000699,2025-11-21 16:16:00,C023010,MKT,,PR018,,Card
O000700,2025-11-03 14:57:00,C000004,STORE,S058,PR012,CM20,Card
O000701,2025-11-16 23:14:00,C001564,STORE,S001,PR052,SAVE10,Card
O000702,2025-11-23 19:23:00,C006043,STORE,S029,PR046,,BNPL
O000703,2025-12-31 04:58:00,C021587,MKT,,PR010,HOLIDAY15,Card
O000704,2025-12-22 17:11:00,C000281,WEB,,PR037,,Card
O000705,2025-11-14 07:07:00,C024469,STORE,S049,PR016,,Cash
O000706,2025-12-08 16:09:00,C023306,WEB,,PR038,BF25,Card
O000707,2025-11-24 03:19:00,C003214,WEB,,PR049,,Card
O000708,2025-12-04 17:23:00,C007636,WEB,,,HOLIDAY15,Cash
O000709,2025-11-21 22:54:00,C008038,STORE,S022,PR051,HOLIDAY15,Cash
O000710,2025-12-06 16:08:00,C021308,STORE,S043,PR022,,Card
O000711,2025-11-20 10:26:00,C020457,WEB,,PR060,,Card
O000712,2025-11-26 21:44:00,C001119,WEB,,PR009,CM20,PayPal
O000713,2025-12-30 15:27:00,C006567,WEB,,PR010,CM20,Card
O000714,2025-11-04 08:16:00,C024039,STORE,S058,PR039,HOLIDAY15,PayPal
O000715,2025-12-16 15:56:00,C019915,STORE,S027,PR057,,Card
O000716,2025-11-14 03:11:00,C024920,MKT,,PR010,HOLIDAY15,Card
O000717,2025-11-28 10:58:00,C023621,MKT,,PR024,,Card
O000718,2025-12-15 05:23:00,C021791,WEB,,PR029,,Card
O000719,2025-11-26 01:08:00,C003729,WEB,,PR046,BF25,Card
O000720,2025-11-28 04:11:00,C002850,MKT,,PR009,CM20,Card
O000721,2025-11-20 17:59:00,C014982,WEB,,PR014,BF25,Card
O000722,2025-11-13 01:12:00,C011659,WEB,,PR044,,PayPal
O000723,2025-11-02 20:07:00,C008982,MKT,,PR043,CM20,Card
O000724,2025-11-28 18:10:00,C020628,WEB,,PR051,SAVE10,PayPal
O000725,2025-12-25 07:05:00,C023072,WEB,,,,Card
O000726,2026-01-02 15:16:00,C024311,WEB,,PR043,HOLIDAY15,Card
O000727,2026-01-03 19:24:00,C002856,MKT,,PR005,,Card
O000728,2025-11-20 04:29:00,C001936,STORE,S053,PR026,,PayPal
O000729,2025-12-27 11:20:00,C023249,WEB,,PR049,CM20,Card
O000730,2025-11-28 00:46:00,C020353,WEB,,PR046,,PayPal
O000731,2025-11-28 11:27:00,C009657,STORE,S011,PR060,,Card
O000732,2025-11-04 12:11:00,C006470,WEB,,PR046,HOLIDAY15,Card
O000733,2025-12-21 19:22:00,C012270,WEB,,PR041,CM20,Card
O000734,2025-11-20 22:33:00,C006673,WEB,,PR046,CM20,Card
O000735,2025-11-06 20:22:00,C015769,STORE,S058,PR028,BF25,PayPal
O000736,2025-12-05 22:01:00,C000663,WEB,,PR050,,Card
O000737,2025-11-25 23:55:00,C008203,WEB,,PR052,CM20,Card
O000738,2025-12-04 02:37:00,C016693,WEB,,PR047,,Card
O000739,2025-11-10 16:10:00,C022421,WEB,,PR012,CM20,BNPL
O000740,2025-12-21 16:32:00,C020915,MKT,,PR060,HOLIDAY15,Card
